X,Y,Z
579350,5312950,195.6
579360,5312950,196
579370,5312950,196.4
579380,5312950,196.7
579390,5312950,197
579400,5312950,197.1
579410,5312950,197.2
579420,5312950,197.3
579430,5312950,197.4
579440,5312950,197.5
579450,5312950,197.6
579460,5312950,197.7
579470,5312950,197.8
579480,5312950,197.9
579490,5312950,198.1
579500,5312950,198.4
579510,5312950,198.6
579520,5312950,198.9
579530,5312950,199.1
579540,5312950,199.4
579550,5312950,199.5
579560,5312950,199.7
579570,5312950,199.9
579580,5312950,199.9
579590,5312950,199.9
579600,5312950,199.8
579610,5312950,199.6
579620,5312950,199.4
579630,5312950,199.2
579640,5312950,199
579650,5312950,199.1
579660,5312950,199.3
579670,5312950,199.6
579680,5312950,200
579690,5312950,200.4
579700,5312950,200.7
579710,5312950,200.9
579720,5312950,201
579730,5312950,201.1
579740,5312950,201.1
579750,5312950,200.9
579760,5312950,200.7
579770,5312950,200.5
579780,5312950,200.2
579790,5312950,199.8
579800,5312950,199.2
579810,5312950,198.7
579820,5312950,198
579830,5312950,197.5
579840,5312950,197
579850,5312950,196.5
579860,5312950,196.2
579870,5312950,196.1
579880,5312950,196.4
579890,5312950,196.8
579900,5312950,197.4
579910,5312950,197.9
579920,5312950,198.2
577020,5312940,97.4
577030,5312940,97.7
577040,5312940,97.8
577050,5312940,98
577060,5312940,98.2
577070,5312940,98.4
577080,5312940,98.6
577090,5312940,98.8
577100,5312940,99
577110,5312940,99.1
577120,5312940,99.3
577130,5312940,99.5
577140,5312940,99.7
577150,5312940,99.9
577160,5312940,100
577170,5312940,100.2
577180,5312940,100.4
577190,5312940,100.6
577200,5312940,100.9
577210,5312940,101.1
577220,5312940,101.4
577230,5312940,101.6
577240,5312940,101.8
577250,5312940,102
577260,5312940,102.2
577270,5312940,102.4
577280,5312940,102.7
577290,5312940,102.9
577300,5312940,103.2
577310,5312940,103.4
577320,5312940,103.7
577330,5312940,104.2
577340,5312940,104.7
577350,5312940,105.2
577360,5312940,105.7
577370,5312940,106.2
577380,5312940,106.8
577390,5312940,107.4
577400,5312940,108.1
577410,5312940,108.7
577420,5312940,109.3
577430,5312940,109.9
577440,5312940,110.5
577450,5312940,111.1
577460,5312940,111.7
577470,5312940,112.3
577480,5312940,112.9
577490,5312940,113.4
577500,5312940,114
577510,5312940,114.5
577520,5312940,115
577530,5312940,115.5
577540,5312940,116
577550,5312940,116.5
577560,5312940,116.9
577570,5312940,117.3
577580,5312940,117.7
577590,5312940,118.1
577600,5312940,118.6
577610,5312940,119
577620,5312940,119.5
577630,5312940,120.1
577640,5312940,120.6
577650,5312940,121.1
577660,5312940,121.7
577670,5312940,122.9
577680,5312940,124.4
577690,5312940,126
577700,5312940,127.4
577710,5312940,128.6
577720,5312940,129.6
577730,5312940,130.6
577740,5312940,131.7
577750,5312940,132.7
577760,5312940,133.8
577770,5312940,134.9
577780,5312940,136
577790,5312940,137.1
577800,5312940,138.3
577810,5312940,139.4
577820,5312940,140.6
577830,5312940,142.1
577840,5312940,143.5
577850,5312940,144.8
577860,5312940,146.1
577870,5312940,146.9
577880,5312940,147.7
577890,5312940,148.4
577900,5312940,149
577910,5312940,149.7
577920,5312940,150.3
577930,5312940,150.8
577940,5312940,151.2
577950,5312940,151.5
577960,5312940,151.8
577970,5312940,151.9
577980,5312940,152
577990,5312940,152.1
578000,5312940,152.2
578010,5312940,152.4
578020,5312940,152.5
578030,5312940,152.5
578040,5312940,152.5
578050,5312940,152.6
578060,5312940,152.6
578070,5312940,152.6
578080,5312940,152.6
578090,5312940,152.3
578100,5312940,152.1
578110,5312940,152.3
578120,5312940,154.3
578130,5312940,156.5
578140,5312940,158.3
578150,5312940,159.9
578160,5312940,161.6
578170,5312940,163.3
578180,5312940,164.8
578190,5312940,165.8
578200,5312940,166.9
578210,5312940,168
578220,5312940,169
578230,5312940,170.1
578240,5312940,171.2
578250,5312940,172.1
578260,5312940,173
578270,5312940,174
578280,5312940,174.9
578290,5312940,176
578300,5312940,177.2
578310,5312940,178.8
578320,5312940,180.4
578330,5312940,182
578340,5312940,183.4
578350,5312940,184.6
578360,5312940,185.8
578370,5312940,186.9
578380,5312940,187.9
578390,5312940,188.9
578400,5312940,189.8
578410,5312940,190.7
578420,5312940,191.5
578430,5312940,192.4
578440,5312940,193.2
578450,5312940,194.1
578460,5312940,195
578470,5312940,196.1
578480,5312940,197.3
578490,5312940,198.8
578500,5312940,200.3
578510,5312940,202
578520,5312940,203.7
578530,5312940,205.2
578540,5312940,206.4
578550,5312940,207.3
578560,5312940,207.4
578570,5312940,207.6
578580,5312940,207.8
578590,5312940,208
578600,5312940,208.1
578610,5312940,208.3
578620,5312940,208.4
578630,5312940,208.5
578640,5312940,208.7
578650,5312940,208.9
578660,5312940,208.9
578670,5312940,209
578680,5312940,209.1
578690,5312940,209.3
578700,5312940,209.4
578710,5312940,209.5
578720,5312940,209.6
578730,5312940,209.7
578740,5312940,209.9
578750,5312940,209.9
578760,5312940,210
578770,5312940,210.1
578780,5312940,210.1
578790,5312940,210.1
578800,5312940,210.1
578810,5312940,209.9
578820,5312940,209.8
578830,5312940,209.6
578840,5312940,209.3
578850,5312940,208.8
578860,5312940,208.4
578870,5312940,208
578880,5312940,207.6
578890,5312940,207.3
578900,5312940,206.8
578910,5312940,206.2
578920,5312940,205.4
578930,5312940,204.5
578940,5312940,203.5
578950,5312940,202.5
578960,5312940,201.6
578970,5312940,200.7
578980,5312940,199.8
578990,5312940,198.7
579000,5312940,197.6
579010,5312940,196.4
579020,5312940,195.3
579030,5312940,194.3
579040,5312940,193.1
579050,5312940,192
579060,5312940,190.8
579070,5312940,189.8
579080,5312940,188.7
579090,5312940,187.7
579100,5312940,186.6
579110,5312940,185.2
579120,5312940,183.7
579130,5312940,182.7
579140,5312940,182.2
579150,5312940,182.1
579160,5312940,182.1
579170,5312940,182.5
579180,5312940,183.4
579190,5312940,184.7
579200,5312940,185.7
579210,5312940,186.6
579220,5312940,187.3
579230,5312940,188
579240,5312940,188.7
579250,5312940,189.3
579260,5312940,189.9
579270,5312940,190.4
579280,5312940,190.9
579290,5312940,191.4
579300,5312940,191.9
579310,5312940,192.4
579320,5312940,192.9
579330,5312940,193.4
579340,5312940,193.9
579350,5312940,194.5
579360,5312940,195
579370,5312940,195.4
579380,5312940,195.8
579390,5312940,196.1
579400,5312940,196.2
579410,5312940,196.4
579420,5312940,196.5
579430,5312940,196.7
579440,5312940,196.8
579450,5312940,196.9
579460,5312940,196.9
579470,5312940,197
579480,5312940,197.1
579490,5312940,197.1
579500,5312940,197.2
579510,5312940,197.3
579520,5312940,197.5
579530,5312940,197.8
579540,5312940,198.1
579550,5312940,198.4
579560,5312940,198.6
579570,5312940,198.7
579580,5312940,198.8
579590,5312940,198.8
579600,5312940,198.7
579610,5312940,198.5
579620,5312940,198.3
579630,5312940,198
579640,5312940,197.8
579650,5312940,197.6
579660,5312940,197.6
579670,5312940,197.9
579680,5312940,198.3
579690,5312940,198.7
579700,5312940,199.1
579710,5312940,199.4
579720,5312940,199.6
579730,5312940,199.7
579740,5312940,199.7
579750,5312940,199.6
579760,5312940,199.5
579770,5312940,199.2
579780,5312940,198.9
579790,5312940,198.4
579800,5312940,197.9
579810,5312940,197.3
579820,5312940,196.7
579830,5312940,196.2
579840,5312940,195.7
579850,5312940,195.4
579860,5312940,195.1
579870,5312940,195.3
579880,5312940,195.7
579890,5312940,196.3
579900,5312940,196.8
579910,5312940,197.3
579920,5312940,197.9
577020,5312930,97.4
577030,5312930,97.6
577040,5312930,97.8
577050,5312930,98
577060,5312930,98.2
577070,5312930,98.4
577080,5312930,98.6
577090,5312930,98.8
577100,5312930,99
577110,5312930,99.1
577120,5312930,99.3
577130,5312930,99.4
577140,5312930,99.6
577150,5312930,99.8
577160,5312930,100
577170,5312930,100.2
577180,5312930,100.4
577190,5312930,100.6
577200,5312930,100.8
577210,5312930,101.1
577220,5312930,101.4
577230,5312930,101.6
577240,5312930,101.8
577250,5312930,102
577260,5312930,102.2
577270,5312930,102.5
577280,5312930,102.7
577290,5312930,102.9
577300,5312930,103.2
577310,5312930,103.4
577320,5312930,103.7
577330,5312930,104.2
577340,5312930,104.7
577350,5312930,105.2
577360,5312930,105.7
577370,5312930,106.2
577380,5312930,106.8
577390,5312930,107.5
577400,5312930,108.1
577410,5312930,108.7
577420,5312930,109.3
577430,5312930,109.9
577440,5312930,110.5
577450,5312930,111.1
577460,5312930,111.6
577470,5312930,112.2
577480,5312930,112.8
577490,5312930,113.3
577500,5312930,113.9
577510,5312930,114.4
577520,5312930,114.9
577530,5312930,115.4
577540,5312930,115.9
577550,5312930,116.4
577560,5312930,116.8
577570,5312930,117.2
577580,5312930,117.6
577590,5312930,118
577600,5312930,118.4
577610,5312930,118.9
577620,5312930,119.4
577630,5312930,119.9
577640,5312930,120.5
577650,5312930,121.1
577660,5312930,121.6
577670,5312930,122.7
577680,5312930,124.1
577690,5312930,125.6
577700,5312930,127
577710,5312930,128.3
577720,5312930,129.3
577730,5312930,130.3
577740,5312930,131.3
577750,5312930,132.4
577760,5312930,133.5
577770,5312930,134.6
577780,5312930,135.7
577790,5312930,136.7
577800,5312930,137.8
577810,5312930,138.9
577820,5312930,140
577830,5312930,141.4
577840,5312930,142.9
577850,5312930,144.3
577860,5312930,145.5
577870,5312930,146.6
577880,5312930,147.2
577890,5312930,147.9
577900,5312930,148.5
577910,5312930,149
577920,5312930,149.6
577930,5312930,150.1
577940,5312930,150.5
577950,5312930,150.9
577960,5312930,151.1
577970,5312930,151.2
577980,5312930,151.3
577990,5312930,151.4
578000,5312930,151.5
578010,5312930,151.7
578020,5312930,151.7
578030,5312930,151.7
578040,5312930,151.7
578050,5312930,151.7
578060,5312930,151.8
578070,5312930,151.9
578080,5312930,151.8
578090,5312930,151.6
578100,5312930,151.7
578110,5312930,152.3
578120,5312930,154
578130,5312930,156.1
578140,5312930,158.1
578150,5312930,159.6
578160,5312930,161.3
578170,5312930,163
578180,5312930,164.5
578190,5312930,165.6
578200,5312930,166.6
578210,5312930,167.6
578220,5312930,168.7
578230,5312930,169.7
578240,5312930,170.8
578250,5312930,171.7
578260,5312930,172.6
578270,5312930,173.5
578280,5312930,174.5
578290,5312930,175.5
578300,5312930,176.6
578310,5312930,178
578320,5312930,179.6
578330,5312930,181.2
578340,5312930,182.6
578350,5312930,183.9
578360,5312930,185
578370,5312930,186.1
578380,5312930,187.1
578390,5312930,188.1
578400,5312930,189
578410,5312930,189.9
578420,5312930,190.7
578430,5312930,191.5
578440,5312930,192.4
578450,5312930,193.2
578460,5312930,194.1
578470,5312930,194.9
578480,5312930,196.2
578490,5312930,197.8
578500,5312930,199.4
578510,5312930,200.9
578520,5312930,202.4
578530,5312930,204.1
578540,5312930,205.5
578550,5312930,206.5
578560,5312930,207.3
578570,5312930,207.5
578580,5312930,207.6
578590,5312930,207.8
578600,5312930,207.9
578610,5312930,208.1
578620,5312930,208.2
578630,5312930,208.4
578640,5312930,208.6
578650,5312930,208.7
578660,5312930,208.8
578670,5312930,208.9
578680,5312930,209
578690,5312930,209.1
578700,5312930,209.3
578710,5312930,209.4
578720,5312930,209.5
578730,5312930,209.6
578740,5312930,209.8
578750,5312930,209.9
578760,5312930,210
578770,5312930,210
578780,5312930,210
578790,5312930,210.1
578800,5312930,210
578810,5312930,209.9
578820,5312930,209.8
578830,5312930,209.5
578840,5312930,209.3
578850,5312930,208.7
578860,5312930,208.3
578870,5312930,207.9
578880,5312930,207.5
578890,5312930,207
578900,5312930,206.4
578910,5312930,205.7
578920,5312930,204.9
578930,5312930,203.9
578940,5312930,202.8
578950,5312930,201.8
578960,5312930,201
578970,5312930,200
578980,5312930,199
578990,5312930,198
579000,5312930,196.9
579010,5312930,195.8
579020,5312930,194.7
579030,5312930,193.6
579040,5312930,192.4
579050,5312930,191.3
579060,5312930,190.1
579070,5312930,189
579080,5312930,188.1
579090,5312930,187.1
579100,5312930,185.9
579110,5312930,184.6
579120,5312930,183.3
579130,5312930,182.4
579140,5312930,181.9
579150,5312930,181.6
579160,5312930,181.6
579170,5312930,181.8
579180,5312930,182.2
579190,5312930,182.8
579200,5312930,183.9
579210,5312930,184.7
579220,5312930,185.5
579230,5312930,186.3
579240,5312930,187
579250,5312930,187.8
579260,5312930,188.5
579270,5312930,189.2
579280,5312930,189.7
579290,5312930,190.2
579300,5312930,190.7
579310,5312930,191.2
579320,5312930,191.7
579330,5312930,192.2
579340,5312930,192.8
579350,5312930,193.3
579360,5312930,193.8
579370,5312930,194.4
579380,5312930,194.9
579390,5312930,195.2
579400,5312930,195.4
579410,5312930,195.5
579420,5312930,195.7
579430,5312930,195.9
579440,5312930,196
579450,5312930,196.1
579460,5312930,196.1
579470,5312930,196.2
579480,5312930,196.3
579490,5312930,196.2
579500,5312930,196.2
579510,5312930,196.1
579520,5312930,196.1
579530,5312930,196.3
579540,5312930,196.7
579550,5312930,197.1
579560,5312930,197.4
579570,5312930,197.5
579580,5312930,197.6
579590,5312930,197.6
579600,5312930,197.5
579610,5312930,197.4
579620,5312930,197.2
579630,5312930,196.9
579640,5312930,196.5
579650,5312930,196.1
579660,5312930,195.8
579670,5312930,195.9
579680,5312930,196.3
579690,5312930,196.7
579700,5312930,197.2
579710,5312930,197.5
579720,5312930,197.7
579730,5312930,197.9
579740,5312930,198
579750,5312930,198
579760,5312930,197.9
579770,5312930,197.7
579780,5312930,197.4
579790,5312930,197
579800,5312930,196.5
579810,5312930,196
579820,5312930,195.4
579830,5312930,194.9
579840,5312930,194.5
579850,5312930,194.2
579860,5312930,194.1
579870,5312930,194.5
579880,5312930,195.2
579890,5312930,195.8
579900,5312930,196.3
579910,5312930,196.8
579920,5312930,197.3
577020,5312920,97.3
577030,5312920,97.6
577040,5312920,97.8
577050,5312920,98
577060,5312920,98.2
577070,5312920,98.4
577080,5312920,98.6
577090,5312920,98.8
577100,5312920,98.9
577110,5312920,99.1
577120,5312920,99.3
577130,5312920,99.4
577140,5312920,99.6
577150,5312920,99.7
577160,5312920,99.9
577170,5312920,100.1
577180,5312920,100.4
577190,5312920,100.6
577200,5312920,100.8
577210,5312920,101.1
577220,5312920,101.4
577230,5312920,101.6
577240,5312920,101.8
577250,5312920,102
577260,5312920,102.2
577270,5312920,102.5
577280,5312920,102.7
577290,5312920,102.9
577300,5312920,103.2
577310,5312920,103.4
577320,5312920,103.8
577330,5312920,104.3
577340,5312920,104.8
577350,5312920,105.2
577360,5312920,105.7
577370,5312920,106.3
577380,5312920,106.9
577390,5312920,107.5
577400,5312920,108.1
577410,5312920,108.7
577420,5312920,109.3
577430,5312920,109.8
577440,5312920,110.4
577450,5312920,111
577460,5312920,111.5
577470,5312920,112.1
577480,5312920,112.6
577490,5312920,113.2
577500,5312920,113.8
577510,5312920,114.3
577520,5312920,114.8
577530,5312920,115.3
577540,5312920,115.8
577550,5312920,116.3
577560,5312920,116.7
577570,5312920,117.1
577580,5312920,117.5
577590,5312920,117.9
577600,5312920,118.3
577610,5312920,118.8
577620,5312920,119.3
577630,5312920,119.8
577640,5312920,120.4
577650,5312920,120.9
577660,5312920,121.5
577670,5312920,122.4
577680,5312920,123.8
577690,5312920,125.2
577700,5312920,126.6
577710,5312920,127.9
577720,5312920,128.9
577730,5312920,129.9
577740,5312920,131
577750,5312920,132.1
577760,5312920,133.2
577770,5312920,134.2
577780,5312920,135.3
577790,5312920,136.3
577800,5312920,137.3
577810,5312920,138.4
577820,5312920,139.5
577830,5312920,140.7
577840,5312920,142.2
577850,5312920,143.6
577860,5312920,144.9
577870,5312920,146
577880,5312920,146.8
577890,5312920,147.4
577900,5312920,148
577910,5312920,148.5
577920,5312920,149
577930,5312920,149.4
577940,5312920,149.9
577950,5312920,150.2
577960,5312920,150.4
577970,5312920,150.6
577980,5312920,150.7
577990,5312920,150.7
578000,5312920,150.8
578010,5312920,150.9
578020,5312920,150.9
578030,5312920,150.9
578040,5312920,151
578050,5312920,150.9
578060,5312920,150.9
578070,5312920,151.1
578080,5312920,151
578090,5312920,151.1
578100,5312920,151.6
578110,5312920,152.4
578120,5312920,154
578130,5312920,155.9
578140,5312920,157.8
578150,5312920,159.5
578160,5312920,161
578170,5312920,162.6
578180,5312920,164.2
578190,5312920,165.3
578200,5312920,166.3
578210,5312920,167.3
578220,5312920,168.3
578230,5312920,169.3
578240,5312920,170.4
578250,5312920,171.4
578260,5312920,172.3
578270,5312920,173.1
578280,5312920,174.1
578290,5312920,175
578300,5312920,176.1
578310,5312920,177.3
578320,5312920,178.8
578330,5312920,180.4
578340,5312920,181.9
