X,Y,
578000.3127,5311544.828,
578000.0886,5311545.035,
577999.8646,5311545.241,
577999.6405,5311545.448,
577999.4164,5311545.655,
577999.1923,5311545.861,
577998.9682,5311546.068,
577998.7442,5311546.274,
577998.5201,5311546.481,
577998.296,5311546.688,
577998.0719,5311546.894,
577997.8478,5311547.101,
577997.6239,5311547.308,
577997.3998,5311547.514,
577997.1757,5311547.721,
577996.9516,5311547.927,
577996.7275,5311548.134,
577996.5035,5311548.341,
577996.2794,5311548.547,
577996.0553,5311548.754,
577995.8312,5311548.961,
577995.6071,5311549.167,
577995.3831,5311549.374,
577995.159,5311549.58,
577994.9349,5311549.787,
577994.7108,5311549.994,
577994.4867,5311550.2,
577994.2627,5311550.407,
577994.0386,5311550.613,
577993.8145,5311550.82,
577993.5904,5311551.027,
577993.3663,5311551.233,
577993.1423,5311551.44,
577992.9182,5311551.647,
577992.6941,5311551.853,
577992.47,5311552.06,
577992.2459,5311552.266,
577992.0219,5311552.473,
577991.7978,5311552.68,
577991.5737,5311552.886,
577991.3496,5311553.093,
577991.1255,5311553.3,
577990.9015,5311553.506,
577990.6774,5311553.713,
577990.4533,5311553.919,
577990.2292,5311554.126,
577990.0051,5311554.333,
577989.7811,5311554.539,
577989.557,5311554.746,
577989.3329,5311554.952,
577989.1088,5311555.159,
577988.8847,5311555.366,
577988.6607,5311555.572,
577988.4366,5311555.779,
577988.2125,5311555.986,
577987.9884,5311556.192,
577987.7643,5311556.399,
577987.5403,5311556.605,
577987.3162,5311556.812,
577987.0921,5311557.019,
577986.868,5311557.225,
577986.6439,5311557.432,
577986.4199,5311557.639,
577986.1958,5311557.845,
577985.9717,5311558.052,
577985.7476,5311558.258,
577985.5235,5311558.465,
577985.2995,5311558.672,
577985.0754,5311558.878,
577984.8513,5311559.085,
577984.6272,5311559.291,
577984.4031,5311559.498,
577984.1791,5311559.705,
577983.955,5311559.911,
577983.7309,5311560.118,
577983.5068,5311560.325,
577983.2827,5311560.531,
577983.0587,5311560.738,
577982.8346,5311560.944,
577982.6105,5311561.151,
577982.3864,5311561.358,
577982.1623,5311561.564,
577981.9383,5311561.771,
577981.7142,5311561.977,
577981.4901,5311562.184,
577981.266,5311562.391,
577981.0419,5311562.597,
577980.8179,5311562.804,
577980.5938,5311563.011,
577980.3697,5311563.217,
577980.1456,5311563.424,
577979.9215,5311563.63,
577979.6975,5311563.837,
577979.4734,5311564.044,
577979.2493,5311564.25,
577979.0252,5311564.457,
577978.8011,5311564.663,
577978.5771,5311564.87,
577978.353,5311565.077,
577978.1289,5311565.283,
577977.9048,5311565.49,
577977.6807,5311565.697,
577977.4567,5311565.903,
577977.2326,5311566.11,
577977.0085,5311566.316,
577976.7844,5311566.523,
577976.5603,5311566.73,
577976.3362,5311566.936,
577976.1122,5311567.143,
577975.8881,5311567.35,
577975.664,5311567.556,
577975.4399,5311567.763,
577975.2158,5311567.969,
577974.9918,5311568.176,
577974.7677,5311568.383,
577974.5436,5311568.589,
577974.3195,5311568.796,
577974.0954,5311569.002,
577973.8714,5311569.209,
577973.6473,5311569.416,
577973.4232,5311569.622,
577973.1991,5311569.829,
577972.975,5311570.036,
577972.7511,5311570.242,
577972.527,5311570.449,
577972.3029,5311570.655,
577972.0788,5311570.862,
577971.8547,5311571.069,
577971.6307,5311571.275,
577971.4066,5311571.482,
577971.1825,5311571.689,
577970.9584,5311571.895,
577970.7343,5311572.102,
577970.5103,5311572.308,
577970.2862,5311572.515,
577970.0621,5311572.722,
577969.838,5311572.928,
577969.6139,5311573.135,
577969.3899,5311573.341,
577969.1658,5311573.548,
577968.9417,5311573.755,
577968.7176,5311573.961,
577968.4935,5311574.168,
577968.2695,5311574.375,
577968.0454,5311574.581,
577967.8213,5311574.788,
577967.5972,5311574.994,
577967.3731,5311575.201,
577967.1491,5311575.408,
577966.925,5311575.614,
577966.7009,5311575.821,
577966.4768,5311576.028,
577966.2527,5311576.234,
577966.0287,5311576.441,
577965.8046,5311576.647,
577965.5805,5311576.854,
577965.3564,5311577.061,
577965.1323,5311577.267,
577964.9083,5311577.474,
577964.6842,5311577.68,
577964.4601,5311577.887,
577964.236,5311578.094,
577964.0119,5311578.3,
577963.7879,5311578.507,
577963.5638,5311578.713,
577963.3397,5311578.92,
577963.1156,5311579.127,
577962.8915,5311579.333,
577962.6675,5311579.54,
577962.4434,5311579.747,
577962.2193,5311579.953,
577961.9952,5311580.16,
577961.7711,5311580.366,
577961.5471,5311580.573,
577961.323,5311580.78,
577961.0989,5311580.986,
577960.8748,5311581.193,
577960.6507,5311581.4,
577960.4267,5311581.606,
577960.2026,5311581.813,
577959.9785,5311582.019,
577959.7544,5311582.226,
577959.5303,5311582.433,
577959.3063,5311582.639,
577959.0822,5311582.846,
577958.8581,5311583.052,
577958.634,5311583.259,
577958.4099,5311583.466,
577958.1859,5311583.672,
577957.9618,5311583.879,
577957.7377,5311584.086,
577957.5136,5311584.292,
577957.2895,5311584.499,
577957.0655,5311584.705,
577956.8414,5311584.912,
577956.6173,5311585.119,
577956.3932,5311585.325,
577956.1691,5311585.532,
577955.9451,5311585.739,
577955.721,5311585.945,
577955.4969,5311586.152,
577955.2728,5311586.358,
577955.0487,5311586.565,
577954.8247,5311586.772,
577954.6006,5311586.978,
577954.3765,5311587.185,
577954.1524,5311587.392,
577953.9283,5311587.598,
577953.7043,5311587.805,
577953.4802,5311588.011,
577953.2561,5311588.218,
577953.032,5311588.425,
577952.8079,5311588.631,
577952.5839,5311588.838,
577952.3598,5311589.044,
577952.1357,5311589.251,
577951.9116,5311589.458,
577951.6875,5311589.664,
577951.4635,5311589.871,
577951.2394,5311590.078,
577951.0153,5311590.284,
577950.7912,5311590.491,
577950.5671,5311590.697,
577950.3431,5311590.904,
577950.119,5311591.111,
577949.8949,5311591.317,
577949.6708,5311591.524,
577949.4467,5311591.731,
577949.2227,5311591.937,
577948.9986,5311592.144,
577948.7745,5311592.35,
577948.5504,5311592.557,
577948.3263,5311592.764,
577948.1023,5311592.97,
577947.8783,5311593.177,
577947.6542,5311593.383,
577947.4301,5311593.59,
577947.206,5311593.797,
577946.982,5311594.003,
577946.7579,5311594.21,
577946.5338,5311594.417,
577946.3097,5311594.623,
577946.0856,5311594.83,
577945.8616,5311595.036,
577945.6375,5311595.243,
577945.4134,5311595.45,
577945.1893,5311595.656,
577944.9652,5311595.863,
577944.7412,5311596.069,
577944.5171,5311596.276,
577944.293,5311596.483,
577944.0689,5311596.689,
577943.8448,5311596.896,
577943.6208,5311597.103,
577943.3967,5311597.309,
577943.1726,5311597.516,
577942.9485,5311597.722,
577942.7244,5311597.929,
577942.5004,5311598.136,
577942.2763,5311598.342,
577942.0522,5311598.549,
577941.8281,5311598.755,
577941.604,5311598.962,
577941.38,5311599.169,
577941.1559,5311599.375,
577940.9318,5311599.582,
577940.7077,5311599.789,
577940.4836,5311599.995,
577940.2596,5311600.202,
577940.0355,5311600.408,
577939.8114,5311600.615,
577939.5873,5311600.822,
577939.3632,5311601.028,
577939.1392,5311601.235,
577938.9151,5311601.442,
577938.691,5311601.648,
577938.4669,5311601.855,
577938.2428,5311602.061,
577938.0188,5311602.268,
577937.7947,5311602.475,
577937.5706,5311602.681,
577937.3465,5311602.888,
577937.1224,5311603.094,
577936.8984,5311603.301,
577936.6743,5311603.508,
577936.4502,5311603.714,
577936.2261,5311603.921,
577936.002,5311604.128,
577935.778,5311604.334,
577935.5539,5311604.541,
577935.3298,5311604.747,
577935.1057,5311604.954,
577934.8816,5311605.161,
577934.6576,5311605.367,
577934.4335,5311605.574,
577934.2094,5311605.781,
577933.9853,5311605.987,
577933.7612,5311606.194,
577933.5372,5311606.4,
577933.3131,5311606.607,
577933.089,5311606.814,
577932.8649,5311607.02,
577932.6408,5311607.227,
577932.4168,5311607.433,
577932.1927,5311607.64,
577931.9686,5311607.847,
577931.7445,5311608.053,
577931.5204,5311608.26,
577931.2964,5311608.467,
577931.0723,5311608.673,
577930.8482,5311608.88,
577930.6241,5311609.086,
577930.4,5311609.293,
577930.176,5311609.5,
577929.9519,5311609.706,
577929.7278,5311609.913,
577929.5037,5311610.12,
577929.2796,5311610.326,
577929.0556,5311610.533,
577928.8315,5311610.739,
577928.6074,5311610.946,
577928.3833,5311611.153,
577928.1592,5311611.359,
577927.9352,5311611.566,
577927.7111,5311611.772,
577927.487,5311611.979,
577927.2629,5311612.186,
577927.0388,5311612.392,
577926.8148,5311612.599,
577926.5907,5311612.805,
577926.3666,5311613.012,
577926.1425,5311613.219,
577925.9184,5311613.425,
577925.6944,5311613.632,
577925.4703,5311613.839,
577925.2462,5311614.045,
577925.0221,5311614.252,
577924.798,5311614.458,
577924.574,5311614.665,
577924.3499,5311614.872,
577924.1258,5311615.078,
577923.9017,5311615.285,
577923.6776,5311615.492,
577923.4536,5311615.698,
577923.2296,5311615.905,
577923.0055,5311616.111,
577922.7814,5311616.318,
577922.5573,5311616.525,
577922.3333,5311616.731,
577922.1092,5311616.938,
577921.8851,5311617.144,
577921.661,5311617.351,
577921.4369,5311617.558,
577921.2129,5311617.764,
577920.9888,5311617.971,
577920.7647,5311618.178,
577920.5406,5311618.384,
577920.3165,5311618.591,
577920.0925,5311618.797,
577919.8684,5311619.004,
577919.6443,5311619.211,
577919.4202,5311619.417,
577919.1961,5311619.624,
577918.9721,5311619.831,
577918.748,5311620.037,
577918.5239,5311620.244,
577918.2998,5311620.45,
577918.0757,5311620.657,
577917.8517,5311620.864,
577917.6276,5311621.07,
577917.4035,5311621.277,
577917.1794,5311621.483,
577916.9553,5311621.69,
577916.7313,5311621.897,
577916.5072,5311622.103,
577916.2831,5311622.31,
577916.059,5311622.517,
577915.8349,5311622.723,
577915.6109,5311622.93,
577915.3868,5311623.136,
577915.1627,5311623.343,
577914.9386,5311623.55,
577914.7145,5311623.756,
577914.4905,5311623.963,
577914.2664,5311624.17,
577914.0423,5311624.376,
577913.8182,5311624.583,
577913.5941,5311624.789,
577913.3701,5311624.996,
577913.146,5311625.203,
577912.9219,5311625.409,
577912.6978,5311625.616,
577912.4737,5311625.822,
577912.2496,5311626.029,
577912.0256,5311626.236,
577911.8015,5311626.442,
577911.5774,5311626.649,
577911.3533,5311626.856,
577911.1292,5311627.062,
577910.9052,5311627.269,
577910.6811,5311627.475,
577910.457,5311627.682,
577910.2329,5311627.889,
577910.0088,5311628.095,
577909.7848,5311628.302,
577909.5607,5311628.509,
577909.3366,5311628.715,
577909.1125,5311628.922,
577908.8884,5311629.128,
577908.6644,5311629.335,
577908.4403,5311629.542,
577908.2162,5311629.748,
577907.9921,5311629.955,
577907.768,5311630.161,
577907.544,5311630.368,
577907.3199,5311630.575,
577907.0958,5311630.781,
577906.8717,5311630.988,
577906.6476,5311631.194,
577906.4236,5311631.401,
577906.1995,5311631.608,
577905.9754,5311631.814,
577905.7513,5311632.021,
577905.5272,5311632.228,
577905.3032,5311632.434,
577905.0791,5311632.641,
577904.855,5311632.847,
577904.6309,5311633.054,
577904.4068,5311633.261,
577904.1828,5311633.467,
577903.9587,5311633.674,
577903.7346,5311633.881,
577903.5105,5311634.087,
577903.2864,5311634.294,
577903.0624,5311634.5,
577902.8383,5311634.707,
577902.6142,5311634.914,
577902.3901,5311635.12,
577902.166,5311635.327,
577901.942,5311635.533,
577901.7179,5311635.74,
577901.4938,5311635.947,
577901.2697,5311636.153,
577901.0456,5311636.36,
577900.8216,5311636.567,
577900.5975,5311636.773,
577900.3734,5311636.98,
577900.1493,5311637.186,
577899.9252,5311637.393,
577899.7012,5311637.6,
577899.4771,5311637.806,
577899.253,5311638.013,
577899.0289,5311638.22,
577898.8048,5311638.426,
577898.5809,5311638.633,
577898.3568,5311638.839,
577898.1327,5311639.046,
577897.9086,5311639.253,
577897.6845,5311639.459,
577897.4605,5311639.666,
577897.2364,5311639.873,
577897.0123,5311640.079,
577896.7882,5311640.286,
577896.5641,5311640.492,
577896.3401,5311640.699,
577896.116,5311640.906,
577895.8919,5311641.112,
577895.6678,5311641.319,
577895.4437,5311641.525,
577895.2197,5311641.732,
577894.9956,5311641.939,
577894.7715,5311642.145,
577894.5474,5311642.352,
577894.3233,5311642.559,
577894.0993,5311642.765,
577893.8752,5311642.972,
577893.6511,5311643.178,
577893.427,5311643.385,
577893.2029,5311643.592,
577892.9789,5311643.798,
577892.7548,5311644.005,
577892.5307,5311644.212,
577892.3066,5311644.418,
577892.0825,5311644.625,
577891.8585,5311644.831,
577891.6344,5311645.038,
577891.4103,5311645.245,
577891.1862,5311645.451,
577890.9621,5311645.658,
577890.7381,5311645.864,
577890.514,5311646.071,
577890.2899,5311646.278,
577890.0658,5311646.484,
577889.8417,5311646.691,
577889.6177,5311646.897,
577889.3936,5311647.104,
577889.1695,5311647.311,
577888.9454,5311647.517,
577888.7213,5311647.724,
577888.4973,5311647.931,
577888.2732,5311648.137,
577888.0491,5311648.344,
577887.825,5311648.55,
577887.6009,5311648.757,
577887.3769,5311648.964,
577887.1528,5311649.17,
577886.9287,5311649.377,
577886.7046,5311649.584,
577886.4805,5311649.79,
577886.2565,5311649.997,
577886.0324,5311650.203,
577885.8083,5311650.41,
577885.5842,5311650.617,
577885.3601,5311650.823,
577885.1361,5311651.03,
577884.912,5311651.236,
577884.6879,5311651.443,
577884.4638,5311651.65,
577884.2397,5311651.856,
577884.0157,5311652.063,
577883.7916,5311652.27,
577883.5675,5311652.476,
577883.3434,5311652.683,
577883.1193,5311652.889,
577882.8953,5311653.096,
577882.6712,5311653.303,
577882.4471,5311653.509,
577882.223,5311653.716,
577881.9989,5311653.923,
577881.7749,5311654.129,
577881.5508,5311654.336,
577881.3267,5311654.542,
577881.1026,5311654.749,
577880.8785,5311654.956,
577880.6545,5311655.162,
577880.4304,5311655.369,
577880.2063,5311655.575,
577879.9822,5311655.782,
577879.7581,5311655.989,
577879.5341,5311656.195,
577879.31,5311656.402,
577879.0859,5311656.609,
577878.8618,5311656.815,
577878.6377,5311657.022,
577878.4137,5311657.228,
577878.1896,5311657.435,
577877.9655,5311657.642,
577877.7414,5311657.848,
577877.5173,5311658.055,
577877.2933,5311658.262,
577877.0692,5311658.468,
577876.8451,5311658.675,
577876.621,5311658.881,
577876.3969,5311659.088,
577876.1729,5311659.295,
577875.9488,5311659.501,
577875.7247,5311659.708,
577875.5006,5311659.914,
577875.2765,5311660.121,
577875.0525,5311660.328,
577874.8284,5311660.534,
577874.6043,5311660.741,
577874.3802,5311660.948,
577874.1561,5311661.154,
577873.9322,5311661.361,
577873.7081,5311661.567,
577873.484,5311661.774,
577873.2599,5311661.981,
577873.0358,5311662.187,
577872.8118,5311662.394,
577872.5877,5311662.601,
577872.3636,5311662.807,
577872.1395,5311663.014,
577871.9154,5311663.22,
577871.6914,5311663.427,
577871.4673,5311663.634,
577871.2432,5311663.84,
577871.0191,5311664.047,
577870.795,5311664.253,
577870.571,5311664.46,
577870.3469,5311664.667,
577870.1228,5311664.873,
577869.8987,5311665.08,
577869.6746,5311665.286,
577869.4506,5311665.493,
577869.2265,5311665.7,
577869.0024,5311665.906,
577868.7783,5311666.113,
577868.5542,5311666.32,
577868.3302,5311666.526,
577868.1061,5311666.733,
577867.882,5311666.939,
577867.6579,5311667.146,
577867.4338,5311667.353,
577867.2098,5311667.559,
577866.9857,5311667.766,
577866.7616,5311667.973,
577866.5375,5311668.179,
577866.3134,5311668.386,
577866.0894,5311668.592,
577865.8653,5311668.799,
577865.6412,5311669.006,
577865.4171,5311669.212,
577865.193,5311669.419,
577864.969,5311669.625,
577864.7449,5311669.832,
577864.5208,5311670.039,
577864.2967,5311670.245,
577864.0726,5311670.452,
577863.8486,5311670.659,
577863.6245,5311670.865,
577863.4004,5311671.072,
577863.1763,5311671.278,
577862.9522,5311671.485,
577862.7282,5311671.692,
577862.5041,5311671.898,
577862.28,5311672.105,
577862.0559,5311672.312,
577861.8318,5311672.518,
577861.6078,5311672.725,
577861.3837,5311672.931,
577861.1596,5311673.138,
577860.9355,5311673.345,
577860.7114,5311673.551,
577860.4874,5311673.758,
577860.2633,5311673.964,
577860.0392,5311674.171,
577859.8151,5311674.378,
577859.591,5311674.584,
577859.367,5311674.791,
577859.1429,5311674.998,
577858.9188,5311675.204,
577858.6947,5311675.411,
577858.4706,5311675.617,
577858.2466,5311675.824,
577858.0225,5311676.031,
577857.7984,5311676.237,
577857.5743,5311676.444,
577857.3502,5311676.651,
577857.1262,5311676.857,
577856.9021,5311677.064,
577856.678,5311677.27,
577856.4539,5311677.477,
577856.2298,5311677.684,
577856.0058,5311677.89,
577855.7817,5311678.097,
577855.5576,5311678.303,
577855.3335,5311678.51,
577855.1094,5311678.717,
577854.8854,5311678.923,
577854.6613,5311679.13,
577854.4372,5311679.337,
577854.2131,5311679.543,
577853.989,5311679.75,
577853.765,5311679.956,
577853.5409,5311680.163,
577853.3168,5311680.37,
577853.0927,5311680.576,
577852.8686,5311680.783,
577852.6446,5311680.989,
577852.4205,5311681.196,
577852.1964,5311681.403,
577851.9723,5311681.609,
577851.7482,5311681.816,
577851.5242,5311682.023,
577851.3001,5311682.229,
577851.076,5311682.436,
577850.8519,5311682.642,
577850.6278,5311682.849,
577850.4038,5311683.056,
577850.1797,5311683.262,
577849.9556,5311683.469,
577849.7315,5311683.675,
577849.5074,5311683.882,
577849.2834,5311684.089,
577849.0594,5311684.295,
577848.8353,5311684.502,
577848.6112,5311684.709,
577848.3871,5311684.915,
577848.163,5311685.122,
577847.939,5311685.328,
577847.7149,5311685.535,
577847.4908,5311685.742,
577847.2667,5311685.948,
577847.0426,5311686.155,
577846.8186,5311686.362,
577846.5945,5311686.568,
577846.3704,5311686.775,
577846.1463,5311686.981,
577845.9222,5311687.188,
577845.6982,5311687.395,
577845.4741,5311687.601,
577845.25,5311687.808,
577845.0259,5311688.015,
577844.8018,5311688.221,
577844.5778,5311688.428,
577844.3537,5311688.634,
577844.1296,5311688.841,
577843.9055,5311689.048,
577843.6814,5311689.254,
577843.4574,5311689.461,
577843.2333,5311689.667,
577843.0092,5311689.874,
577842.7851,5311690.081,
577842.561,5311690.287,
577842.337,5311690.494,
577842.1129,5311690.701,
577841.8888,5311690.907,
577841.6647,5311691.114,
577841.4406,5311691.32,
577841.2166,5311691.527,
577840.9925,5311691.734,
577840.7684,5311691.94,
577840.5443,5311692.147,
577840.3202,5311692.354,
577840.0962,5311692.56,
577839.8721,5311692.767,
577839.648,5311692.973,
577839.4239,5311693.18,
577839.1998,5311693.387,
577838.9758,5311693.593,
577838.7517,5311693.8,
577838.5276,5311694.006,
577838.3035,5311694.213,
577838.0794,5311694.42,
577837.8554,5311694.626,
577837.6313,5311694.833,
577837.4072,5311695.04,
577837.1831,5311695.246,
577836.959,5311695.453,
577836.735,5311695.659,
577836.5109,5311695.866,
577836.2868,5311696.073,
577836.0627,5311696.279,
577835.8386,5311696.486,
577835.6146,5311696.693,
577835.3905,5311696.899,
577835.1664,5311697.106,
577834.9423,5311697.312,
577834.7182,5311697.519,
577834.4942,5311697.726,
577834.2701,5311697.932,
577834.046,5311698.139,
577833.8219,5311698.345,
577833.5978,5311698.552,
577833.3738,5311698.759,
577833.1497,5311698.965,
577832.9256,5311699.172,
577832.7015,5311699.378,
577832.4774,5311699.585,
577832.2534,5311699.792,
577832.0293,5311699.998,
577831.8052,5311700.205,
577831.5811,5311700.412,
577831.357,5311700.618,
577831.133,5311700.825,
577830.9089,5311701.031,
577830.6848,5311701.238,
577830.4607,5311701.445,
577830.2366,5311701.651,
577830.0126,5311701.858,
577829.7885,5311702.065,
577829.5644,5311702.271,
577829.3403,5311702.478,
577829.1162,5311702.684,
577828.8922,5311702.891,
577828.6681,5311703.098,
577828.444,5311703.304,
577828.2199,5311703.511,
577827.9958,5311703.717,
577827.7718,5311703.924,
577827.5477,5311704.131,
577827.3236,5311704.337,
577827.0995,5311704.544,
577826.8754,5311704.751,
577826.6514,5311704.957,
577826.4273,5311705.164,
577826.2032,5311705.37,
577825.9791,5311705.577,
577825.755,5311705.784,
577825.531,5311705.99,
577825.3069,5311706.197,
577825.0828,5311706.404,
577824.8588,5311706.61,
577824.6347,5311706.817,
577824.4107,5311707.023,
577824.1866,5311707.23,
577823.9625,5311707.437,
577823.7384,5311707.643,
577823.5143,5311707.85,
577823.2903,5311708.056,
577823.0662,5311708.263,
577822.8421,5311708.47,
577822.618,5311708.676,
577822.3939,5311708.883,
577822.1699,5311709.09,
577821.9458,5311709.296,
577821.7217,5311709.503,
577821.4976,5311709.709,
577821.2735,5311709.916,
577821.0495,5311710.123,
577820.8254,5311710.329,
577820.6013,5311710.536,
577820.3772,5311710.743,
577820.1531,5311710.949,
577819.9291,5311711.156,
577819.705,5311711.362,
577819.4809,5311711.569,
577819.2568,5311711.776,
577819.0327,5311711.982,
577818.8087,5311712.189,
577818.5846,5311712.395,
577818.3605,5311712.602,
577818.1364,5311712.809,
577817.9123,5311713.015,
577817.6883,5311713.222,
577817.4642,5311713.429,
577817.2401,5311713.635,
577817.016,5311713.842,
577816.7919,5311714.048,
577816.5679,5311714.255,
577816.3438,5311714.462,
577816.1197,5311714.668,
577815.8956,5311714.875,
577815.6715,5311715.081,
577815.4475,5311715.288,
577815.2234,5311715.495,
577814.9993,5311715.701,
577814.7752,5311715.908,
577814.5511,5311716.115,
577814.3271,5311716.321,
577814.103,5311716.528,
577813.8789,5311716.734,
577813.6548,5311716.941,
577813.4307,5311717.148,
577813.2067,5311717.354,
577812.9826,5311717.561,
577812.7585,5311717.767,
577812.5344,5311717.974,
577812.3103,5311718.181,
577812.0863,5311718.387,
577811.8622,5311718.594,
577811.6381,5311718.801,
577811.414,5311719.007,
577811.1899,5311719.214,
577810.9659,5311719.42,
577810.7418,5311719.627,
577810.5177,5311719.834,
577810.2936,5311720.04,
577810.0695,5311720.247,
577809.8455,5311720.454,
577809.6214,5311720.66,
577809.3973,5311720.867,
577809.1732,5311721.073,
577808.9491,5311721.28,
577808.7251,5311721.487,
577808.501,5311721.693,
577808.2769,5311721.9,
577808.0528,5311722.106,
577807.8287,5311722.313,
577807.6047,5311722.52,
577807.3806,5311722.726,
577807.1565,5311722.933,
577806.9324,5311723.14,
577806.7083,5311723.346,
577806.4843,5311723.553,
577806.2602,5311723.759,
577806.0361,5311723.966,
577805.812,5311724.173,
577805.5879,5311724.379,
577805.3639,5311724.586,
577805.1398,5311724.793,
577804.9157,5311724.999,
577804.6916,5311725.206,
577804.4675,5311725.412,
577804.2435,5311725.619,
577804.0194,5311725.826,
577803.7953,5311726.032,
577803.5712,5311726.239,
577803.3471,5311726.445,
577803.1231,5311726.652,
577802.899,5311726.859,
577802.6749,5311727.065,
577802.4508,5311727.272,
577802.2267,5311727.479,
577802.0027,5311727.685,
577801.7786,5311727.892,
577801.5545,5311728.098,
577801.3304,5311728.305,
577801.1063,5311728.512,
577800.8823,5311728.718,
577800.6582,5311728.925,
577800.4341,5311729.132,
577800.2101,5311729.338,
577799.986,5311729.545,
577799.762,5311729.751,
577799.5379,5311729.958,
577799.3138,5311730.165,
577799.0897,5311730.371,
577798.8656,5311730.578,
577798.6416,5311730.784,
577798.4175,5311730.991,
577798.1934,5311731.198,
577797.9693,5311731.404,
577797.7452,5311731.611,
577797.5212,5311731.817,
577797.2971,5311732.024,
577797.073,5311732.231,
577796.8489,5311732.437,
577796.6248,5311732.644,
577796.4008,5311732.851,
577796.1767,5311733.057,
577795.9526,5311733.264,
577795.7285,5311733.47,
577795.5044,5311733.677,
577795.2804,5311733.884,
577795.0563,5311734.09,
577794.8322,5311734.297,
577794.6081,5311734.504,
577794.384,5311734.71,
577794.16,5311734.917,
577793.9359,5311735.123,
577793.7118,5311735.33,
577793.4877,5311735.537,
577793.2636,5311735.743,
577793.0396,5311735.95,
577792.8155,5311736.156,
577792.5914,5311736.363,
577792.3673,5311736.57,
577792.1432,5311736.776,
577791.9192,5311736.983,
577791.6951,5311737.19,
577791.471,5311737.396,
577791.2469,5311737.603,
577791.0228,5311737.809,
577790.7988,5311738.016,
577790.5747,5311738.223,
577790.3506,5311738.429,
577790.1265,5311738.636,
577789.9024,5311738.843,
577789.6784,5311739.049,
577789.4543,5311739.256,
577789.2302,5311739.462,
577789.0061,5311739.669,
577788.782,5311739.876,
577788.558,5311740.082,
577788.3339,5311740.289,
577788.1098,5311740.496,
577787.8857,5311740.702,
577787.6616,5311740.909,
577787.4376,5311741.115,
577787.2135,5311741.322,
577786.9894,5311741.529,
577786.7653,5311741.735,
577786.5412,5311741.942,
577786.3171,5311742.148,
577786.0931,5311742.355,
577785.869,5311742.562,
577785.6449,5311742.768,
577785.4208,5311742.975,
577785.1967,5311743.182,
577784.9727,5311743.388,
577784.7486,5311743.595,
577784.5245,5311743.801,
577784.3004,5311744.008,
577784.0763,5311744.215,
577783.8523,5311744.421,
577783.6282,5311744.628,
577783.4041,5311744.835,
577783.18,5311745.041,
577782.9559,5311745.248,
577782.7319,5311745.454,
577782.5078,5311745.661,
577782.2837,5311745.868,
577782.0596,5311746.074,
577781.8355,5311746.281,
577781.6115,5311746.487,
577781.3874,5311746.694,
577781.1633,5311746.901,
577780.9392,5311747.107,
577780.7151,5311747.314,
577780.4911,5311747.521,
577780.267,5311747.727,
577780.0429,5311747.934,
577779.8188,5311748.14,
577779.5947,5311748.347,
577779.3707,5311748.554,
577779.1466,5311748.76,
577778.9225,5311748.967,
577778.6984,5311749.173,
577778.4743,5311749.38,
577778.2503,5311749.587,
577778.0262,5311749.793,
577777.8021,5311750,
577777.578,5311750.207,
577777.3539,5311750.413,
577777.1299,5311750.62,
577776.9058,5311750.826,
577776.6817,5311751.033,
577776.4576,5311751.24,
577776.2335,5311751.446,
577776.0095,5311751.653,
577775.7855,5311751.859,
577775.5614,5311752.066,
577775.3373,5311752.273,
577775.1132,5311752.479,
577774.8892,5311752.686,
577774.6651,5311752.893,
577774.441,5311753.099,
577774.2169,5311753.306,
577773.9928,5311753.512,
577773.7688,5311753.719,
577773.5447,5311753.926,
577773.3206,5311754.132,
577773.0965,5311754.339,
577772.8724,5311754.546,
577772.6484,5311754.752,
577772.4243,5311754.959,
577772.2002,5311755.165,
577771.9761,5311755.372,
577771.752,5311755.579,
577771.528,5311755.785,
577771.3039,5311755.992,
577771.0798,5311756.198,
577770.8557,5311756.405,
577770.6316,5311756.612,
577770.4076,5311756.818,
577770.1835,5311757.025,
577769.9594,5311757.232,
577769.7353,5311757.438,
577769.5112,5311757.645,
577769.2872,5311757.851,
577769.0631,5311758.058,
577768.839,5311758.265,
577768.6149,5311758.471,
577768.3908,5311758.678,
577768.1668,5311758.885,
577767.9427,5311759.091,
577767.7186,5311759.298,
577767.4945,5311759.504,
577767.2704,5311759.711,
577767.0464,5311759.918,
577766.8223,5311760.124,
577766.5982,5311760.331,
577766.3741,5311760.537,
577766.15,5311760.744,
577765.926,5311760.951,
577765.7019,5311761.157,
577765.4778,5311761.364,
577765.2537,5311761.571,
577765.0296,5311761.777,
577764.8056,5311761.984,
577764.5815,5311762.19,
577764.3574,5311762.397,
577764.1333,5311762.604,
577763.9092,5311762.81,
577763.6852,5311763.017,
577763.4611,5311763.224,
577763.237,5311763.43,
577763.0129,5311763.637,
577762.7888,5311763.843,
577762.5648,5311764.05,
577762.3407,5311764.257,
577762.1166,5311764.463,
577761.8925,5311764.67,
577761.6684,5311764.876,
577761.4444,5311765.083,
577761.2203,5311765.29,
577760.9962,5311765.496,
577760.7721,5311765.703,
577760.548,5311765.909,
577760.324,5311766.116,
577760.0999,5311766.323,
577759.8758,5311766.529,
577759.6517,5311766.736,
577759.4276,5311766.943,
577759.2036,5311767.149,
577758.9795,5311767.356,
577758.7554,5311767.562,
577758.5313,5311767.769,
577758.3072,5311767.976,
577758.0832,5311768.182,
577757.8591,5311768.389,
577757.635,5311768.596,
577757.4109,5311768.802,
